data,hora,campanha,precisao,velocidade_processamento,taxa_erro,latencia,tokens,custo_tokens,sessoes_chat,status_finalizacao,duracao_sessao,consultas_por_sessao,comprimento_consulta,nps
2025-05-12 15:23:08.898035,12,Campanha A,0.9635849848389679,1.2836763523381416,0.017648975270195443,0.8863033027393766,767,0.41160127136252356,89,Em Progresso,4.181428982869638,7,378,0
2025-04-30 15:23:08.898035,15,Campanha A,0.7982379252683871,1.705692397876624,0.11784441764528739,0.35564970065249113,638,0.12093894794883416,18,Erro,2.2753838922158547,10,195,9
2025-05-02 15:23:08.898035,18,Campanha C,0.9903636360132625,0.9078908676441138,0.1466476337375465,0.8173267087147764,313,0.3643279418855347,41,Abandonado,5.97355989475248,10,91,5
2025-04-30 15:23:08.898035,1,Campanha C,0.8067064118543817,1.304144957198197,0.021811633026645006,0.1990689484809613,827,0.21047694620275903,85,Erro,26.505955470897465,4,291,1
2025-04-29 15:23:08.898035,6,Campanha A,0.9179316818493441,1.4508626858564426,0.11555986034958413,0.8356137688159441,866,0.08297979315281705,43,Em Progresso,59.64173666250022,13,466,3
2025-05-14 15:23:08.898035,2,Campanha D,0.7009127043633567,1.5675517193352744,0.27161524669469483,0.2974632535931345,235,0.2019947054299428,91,Erro,42.410719142209395,4,467,5
2025-05-23 15:23:08.898035,9,Campanha D,0.9872307273062608,0.8615627219206428,0.1859934617231569,0.2938804719852817,532,0.1739199710971303,93,Concluído,49.54025564031461,9,145,9
2025-05-04 15:23:08.898035,18,Campanha A,0.8064056252873597,1.6819687419340088,0.03599207229479862,0.5573457485928941,874,0.2504898416217048,53,Concluído,4.5759706014206785,18,43,6
2025-05-22 15:23:08.898035,23,Campanha C,0.7090269626342539,0.34770601951588703,0.11857914261688896,0.6154938598339885,343,0.03509286850388742,58,Abandonado,26.246044129999802,4,144,4
2025-05-12 15:23:08.898035,23,Campanha B,0.8368809017192672,0.6642512801368654,0.08880206065915638,0.5412058622656253,375,0.2426037373380691,17,Erro,25.438583510963976,10,415,1
2025-05-16 15:23:08.898035,5,Campanha B,0.7580035192565279,0.35171247694190777,0.17461486508665633,0.9280894634474218,770,0.4825383348964843,77,Em Progresso,20.19051863955335,5,431,1
2025-05-25 15:23:08.898035,11,Campanha A,0.7235241773160901,1.0530684694176904,0.2849925693462634,0.789580159336372,291,0.364697612768788,23,Em Progresso,23.74933014848281,8,232,2
2025-05-19 15:23:08.898035,0,Campanha D,0.9888714387902617,0.7192048463466597,0.22428466348012507,0.25982979482363555,216,0.3887747992230043,6,Erro,58.14297095719261,11,400,6
2025-05-02 15:23:08.898035,16,Campanha C,0.9237917074854386,0.1318248262518312,0.017097389349291503,0.45679426131488854,866,0.051398006284473614,35,Abandonado,13.10751303269613,5,239,2
2025-05-22 15:23:08.898035,0,Campanha A,0.7864165915647733,0.8028058443387892,0.12596970761880202,0.3367168485102199,308,0.14775341627662708,47,Concluído,26.11797621202866,14,73,7
2025-05-02 15:23:08.898035,19,Campanha D,0.84765092106929,1.4070532154360695,0.1695067662847803,0.6266812686220052,969,0.4757851559130997,81,Erro,27.965792720454004,11,252,1
2025-05-02 15:23:08.898035,5,Campanha B,0.8753851698729517,0.3789772588325151,0.20513194326731762,0.7827581331879231,173,0.27938267674188305,99,Abandonado,39.63193090502956,18,461,7
2025-05-24 15:23:08.898035,16,Campanha C,0.9302930319780175,1.5304961648064312,0.28862971440701646,0.42937025169307297,248,0.22430079291263033,63,Abandonado,28.494596020306272,3,139,5
2025-05-15 15:23:08.898035,12,Campanha C,0.8344608687820134,0.7988138639438892,0.2176410283668655,0.6979161647580593,253,0.4833674320236252,92,Abandonado,18.91744181576938,9,270,0
2025-04-30 15:23:08.898035,1,Campanha B,0.8974004636064308,1.8062684662499944,0.17555200879200755,0.2343139820204304,882,0.4278444931572327,46,Concluído,48.071298654814534,3,338,6
2025-05-13 15:23:08.898035,10,Campanha C,0.981541099050043,0.4009342861369096,0.13329781637065968,0.61951691314624,646,0.44161321873659204,63,Em Progresso,45.72776588232596,11,140,4
2025-05-24 15:23:08.898035,12,Campanha A,0.7956886940487128,1.9579987031687731,0.07028162327765244,0.7072573662314927,339,0.11439504911855057,69,Concluído,49.43253759582276,9,351,6
2025-04-28 15:23:08.898035,15,Campanha B,0.9982728183975618,1.4527121726373797,0.1212771624502317,0.9480325923444164,726,0.47368083858614085,31,Concluído,5.06131070414436,4,171,7
2025-05-10 15:23:08.898035,18,Campanha B,0.769646806423066,1.062024839578166,0.0807834109446249,0.5565649480219692,756,0.396772661239816,12,Abandonado,3.2023433947263795,11,22,2
2025-05-23 15:23:08.898035,5,Campanha D,0.7873491317790519,0.7274587986620918,0.09710139731075819,0.13285306158010474,575,0.1558247520771452,41,Erro,9.549838905613727,12,375,6
2025-05-19 15:23:08.898035,15,Campanha D,0.7904810990988269,1.0471321474172024,0.17584685327608335,0.22329297508679868,214,0.24771777309235937,57,Em Progresso,20.497401719134825,6,468,0
2025-04-29 15:23:08.898035,21,Campanha B,0.766136264067773,1.4893118999990804,0.1654870891559916,0.7716076720394609,294,0.3019027735046713,31,Abandonado,38.79550240488327,10,340,5
2025-05-17 15:23:08.898035,14,Campanha D,0.8991394602680609,0.6417785977049967,0.09551682978842005,0.8556084015099095,761,0.48665757919555397,80,Erro,3.8065383931615813,6,106,3
2025-05-16 15:23:08.898035,11,Campanha C,0.9257681099658306,0.7185309663422174,0.10112729514848198,0.3227384183182936,987,0.1045129093247757,45,Abandonado,16.664867910240083,3,459,0
2025-05-13 15:23:08.898035,11,Campanha B,0.8868957270392333,1.195427666710732,0.05295753706521208,0.655040979999794,122,0.12846203211660645,10,Erro,5.634592566431076,7,92,0
2025-05-03 15:23:08.898035,10,Campanha B,0.8196990406246512,1.4772595230349006,0.2870193696501795,0.8620996859264805,892,0.11699868609021875,24,Abandonado,44.40019810001389,7,360,7
2025-05-05 15:23:08.898035,11,Campanha B,0.8244992779179153,1.4713488603684934,0.1526672425697085,0.3937135809327956,510,0.3343972709037498,32,Em Progresso,43.61610447467876,14,183,8
2025-05-24 15:23:08.898035,5,Campanha D,0.7267426508588429,1.8323377060322061,0.10344729728954939,0.12429711481093707,933,0.4731096795584248,54,Em Progresso,20.228753826662476,7,208,4
2025-05-13 15:23:08.898035,11,Campanha A,0.8109741470487701,1.5773351489341474,0.255897667301257,0.6985137978712175,256,0.4921059837220986,85,Concluído,52.679128125209935,16,55,0
2025-05-24 15:23:08.898035,14,Campanha D,0.9886350929143719,0.8189354889571143,0.18199178476042607,0.9017511772757374,473,0.11858622515905629,9,Concluído,17.87164903945344,15,69,0
2025-05-23 15:23:08.898035,6,Campanha C,0.7952042236559668,0.34520698028508257,0.19371538915107378,0.6566218358086501,627,0.23578127826650602,36,Em Progresso,44.26005815066651,3,481,3
2025-05-26 15:23:08.898035,13,Campanha B,0.8328295591464121,0.44081934527916145,0.07998509578379615,0.723431556037757,181,0.16190120947111789,17,Concluído,41.34171772459075,7,212,0
2025-05-02 15:23:08.898035,18,Campanha D,0.8404699572092525,1.056211069597613,0.08841093411798838,0.5651344195017873,435,0.05018057279174337,29,Erro,45.83078461425967,16,101,2
2025-05-10 15:23:08.898035,1,Campanha B,0.9591832971650076,1.8301794630161146,0.13016831352700128,0.5174067895303079,251,0.3474573627372469,63,Erro,40.43322290266301,12,371,7
2025-05-02 15:23:08.898035,12,Campanha C,0.9467116849701603,0.9838350657530883,0.14883390255686998,0.24923530767107377,613,0.45000547061841256,67,Abandonado,15.665591735059364,6,273,1
2025-05-13 15:23:08.898035,23,Campanha C,0.9212907688694676,1.6175715167752664,0.1399425329213628,0.5965807153259881,672,0.23379531066328363,58,Concluído,59.79461749112546,14,428,0
2025-05-23 15:23:08.898035,7,Campanha D,0.8405562276302749,0.6424054542516214,0.05003931191053751,0.6376931072118117,680,0.49584234129693106,87,Abandonado,46.462660677639114,11,374,7
2025-04-29 15:23:08.898035,4,Campanha D,0.9322102418178244,1.0838801934954774,0.18287060125138016,0.7733116674956066,587,0.24148060719089312,98,Em Progresso,30.84199369696587,5,431,3
2025-05-26 15:23:08.898035,10,Campanha D,0.874842095691835,1.7291733152668318,0.19211053305428344,0.1694496999598764,456,0.4510625815652998,69,Concluído,4.49579295564295,16,221,5
2025-04-28 15:23:08.898035,18,Campanha B,0.7655544142292614,1.026817979002877,0.079869432238108,0.3143071942065042,373,0.26155323814554465,56,Concluído,39.66162932382531,13,492,4
2025-05-16 15:23:08.898035,8,Campanha C,0.8237226730449705,0.7519441731670843,0.10580882026154674,0.9202677200533395,620,0.2561698803573092,22,Abandonado,25.993069281927248,13,201,4
2025-05-22 15:23:08.898035,8,Campanha B,0.9808419252738287,0.24235784777797792,0.15401854614655983,0.5678605955726257,841,0.31831123397806466,68,Erro,19.210586255132746,7,366,2
2025-04-28 15:23:08.898035,18,Campanha C,0.8949829369399325,1.5465841357537844,0.04616819583278392,0.43407739244299504,675,0.3973196616890657,26,Concluído,11.89800593510071,15,167,6
2025-04-29 15:23:08.898035,17,Campanha D,0.880936632030523,0.5611111950919612,0.22938877749907036,0.9360540684556066,240,0.3614524817866877,91,Em Progresso,43.13810080925509,8,214,8
2025-05-10 15:23:08.898035,1,Campanha A,0.9826810564176005,0.6178320318060017,0.02113455165523116,0.5962464535620082,286,0.4539646758821418,87,Concluído,17.57483182309229,15,355,3
2025-05-22 15:23:08.898035,16,Campanha C,0.7382788663384816,0.5314430366514397,0.26707450485340783,0.3947876716502181,849,0.17787185803139413,70,Em Progresso,22.43903201498083,7,476,9
2025-05-14 15:23:08.898035,23,Campanha C,0.7165737684226372,0.13203303743177766,0.14450271397002237,0.24029821561766979,776,0.04343815934438685,57,Em Progresso,32.38007854639946,12,246,1
2025-05-22 15:23:08.898035,18,Campanha D,0.9023457626084761,0.6281561683116456,0.27926708735174727,0.1253996638426229,811,0.3677123749032854,62,Erro,36.68204832826141,10,85,2
2025-05-16 15:23:08.898035,12,Campanha C,0.8556101529695634,0.48668834275076256,0.02470939884948904,0.792714808664925,523,0.0688272665254758,47,Erro,53.33260661826124,15,435,9
2025-05-17 15:23:08.898035,19,Campanha B,0.8446889888446278,1.4878311848048855,0.22620632373011537,0.10762916838065954,334,0.1610065973054909,74,Erro,38.75491185201506,13,374,0
2025-05-07 15:23:08.898035,2,Campanha B,0.9672725352235798,0.6665526968072716,0.08659092353285487,0.38924932355365593,760,0.2496258170097682,92,Em Progresso,44.31600659519534,9,186,4
2025-05-03 15:23:08.898035,3,Campanha B,0.7303330750789606,0.7203311330215314,0.1566829664412457,0.7049078329711751,227,0.15029839444414422,13,Abandonado,1.6873582374115488,3,375,3
2025-04-30 15:23:08.898035,13,Campanha D,0.8871474486610093,1.130598588454789,0.14745793547202646,0.14527562240484432,738,0.015862178189627138,99,Concluído,20.070032024298992,3,32,6
2025-05-04 15:23:08.898035,20,Campanha C,0.8664733784114487,1.2670276920192087,0.24263547971241053,0.4209030861298415,162,0.25502292525038484,83,Erro,11.407478120198846,17,314,6
2025-05-22 15:23:08.898035,22,Campanha C,0.8180846301323699,1.9395002909452943,0.11184318552127473,0.7537573780971923,234,0.037308630633634744,32,Em Progresso,4.186499628490822,18,488,8
2025-05-20 15:23:08.898035,22,Campanha C,0.7081796388149255,1.535355561640709,0.28540108460916036,0.3199344648042162,573,0.43220405947810364,82,Em Progresso,23.4416454780475,8,478,9
2025-05-02 15:23:08.898035,2,Campanha B,0.7102028966582011,1.627087007606526,0.09619382748971757,0.8368354478137217,973,0.37177295945642613,43,Erro,43.100512227559875,18,390,2
2025-05-08 15:23:08.898035,13,Campanha A,0.8224594387174899,0.9366401536198613,0.14731823125842325,0.1112507439409546,948,0.26271192178599234,67,Abandonado,21.196924279028483,10,478,3
2025-05-16 15:23:08.898035,4,Campanha D,0.7971915921550895,0.38541104029527407,0.12004019443368741,0.7672706367456196,557,0.07136793644110578,26,Erro,35.92279008874819,18,367,8
2025-05-08 15:23:08.898035,13,Campanha B,0.7352791079012769,1.4246897597257002,0.011767398288184416,0.5088762972934204,545,0.11338234529666152,99,Em Progresso,57.454281367799844,12,245,5
2025-05-19 15:23:08.898035,15,Campanha B,0.9695663055612946,0.34024448216499037,0.1837875356462854,0.7977654942915127,379,0.11916513830892198,57,Abandonado,26.1462907052475,17,481,5
2025-05-08 15:23:08.898035,11,Campanha D,0.7286467467891194,1.8320066274969549,0.1056091570737717,0.50879202937234,285,0.4592968890316429,74,Abandonado,21.493725201473797,2,475,8
2025-05-13 15:23:08.898035,9,Campanha D,0.8067597392421799,0.6920065273164819,0.02768393811175951,0.22916660279166967,646,0.30691859512577135,38,Abandonado,32.32183840950822,18,318,5
2025-05-21 15:23:08.898035,9,Campanha C,0.8078582749618013,0.34286539033364427,0.2272220712598165,0.2904474957317848,477,0.22035356908730264,92,Erro,44.32826479098538,3,442,7
2025-05-01 15:23:08.898035,7,Campanha C,0.8744212328296985,1.1060094587554337,0.03359018435521712,0.3635641928078943,154,0.4729883973363073,83,Concluído,5.987456007086317,9,170,1
2025-05-05 15:23:08.898035,2,Campanha C,0.7488984519476264,0.9886801746949977,0.12405581379198455,0.9203677285111103,463,0.23419176752104623,61,Concluído,22.785141428278777,14,360,1
2025-05-24 15:23:08.898035,1,Campanha B,0.9918173056057309,1.3000744829081277,0.02648058767024285,0.6392209838653554,259,0.3538413752790887,83,Concluído,27.68164495379178,1,483,6
2025-05-21 15:23:08.898035,21,Campanha C,0.8281591933273345,0.7917529009061837,0.20897259204572963,0.9424801704589688,586,0.05722132911583731,68,Erro,37.819946022366956,14,386,5
2025-05-19 15:23:08.898035,6,Campanha A,0.8992590235805779,1.9649835008108967,0.1944595078634658,0.27320243361229846,593,0.4566984331467954,75,Concluído,34.6630115649043,8,288,1
2025-05-23 15:23:08.898035,5,Campanha C,0.8703223723543967,0.3105688809362314,0.07373582320777185,0.3398191831980707,765,0.33828924735066374,42,Concluído,6.542259163202429,3,173,0
2025-04-28 15:23:08.898035,8,Campanha D,0.8415496200886712,1.8443054558735954,0.2153258834686367,0.5732236374737969,607,0.16645092964450295,74,Em Progresso,5.490760464218612,7,337,7
2025-05-12 15:23:08.898035,9,Campanha C,0.91389677794934,1.4101014374046084,0.07688291882115553,0.27379539099078254,173,0.22004389413434666,44,Em Progresso,16.797611852322426,16,449,1
2025-05-04 15:23:08.898035,9,Campanha D,0.7260992901089792,1.182809818635594,0.14151054552165304,0.302219962291917,522,0.1647682674485797,49,Em Progresso,44.32845866314107,8,138,4
2025-05-16 15:23:08.898035,10,Campanha B,0.7449519060035471,0.4845723417538148,0.19149856735433876,0.9817273694642602,394,0.31377166256210337,26,Abandonado,54.67589079368354,11,45,7
2025-05-17 15:23:08.898035,5,Campanha A,0.9891836654321444,1.115551713094116,0.016201705560187494,0.41057698973557377,595,0.146046799473731,6,Em Progresso,12.937213054360155,6,454,6
2025-05-25 15:23:08.898035,22,Campanha A,0.7469907790089606,1.5711161475701172,0.19206349551405397,0.46154273077560015,690,0.36843228926215765,39,Erro,52.74062090739243,12,432,4
2025-05-02 15:23:08.898035,12,Campanha D,0.8691566779317073,1.2861156484898852,0.031719701162576,0.865293893505844,410,0.3285972813355301,25,Erro,2.965083331512685,4,309,6
2025-05-21 15:23:08.898035,10,Campanha C,0.88182837640533,1.9784324488650424,0.05136797350007231,0.12435950773374327,410,0.031126261493658963,31,Em Progresso,3.8077009846777456,1,105,2
2025-05-20 15:23:08.898035,16,Campanha A,0.9826011114276778,1.877296533885206,0.09860700768365872,0.38080820201538934,542,0.15473835320507692,9,Abandonado,37.387412864229766,16,276,4
2025-05-07 15:23:08.898035,18,Campanha D,0.813843421558898,0.7635459158619184,0.257642022080562,0.9037580662202565,164,0.07122565335886985,51,Erro,43.35285633852159,1,146,4
2025-05-20 15:23:08.898035,10,Campanha C,0.7446783702545354,1.7172043212273562,0.24787568969298998,0.317655356488428,236,0.19214041351187017,98,Erro,29.07922304399717,4,398,5
2025-05-11 15:23:08.898035,7,Campanha D,0.9915110020253586,0.7812278430743592,0.16562279966184537,0.9188324937014485,753,0.1665369379894591,3,Em Progresso,35.88011599691812,2,406,4
2025-05-17 15:23:08.898035,18,Campanha D,0.9869687190710967,0.6860711313190613,0.27751726501567014,0.7410742879443534,186,0.4076543149122479,18,Abandonado,19.05475869798464,16,252,6
2025-05-03 15:23:08.898035,16,Campanha D,0.728632915380273,1.0740874209612254,0.24556446333888501,0.9461848336057536,562,0.4155106614705321,92,Concluído,24.51970645717554,4,60,8
2025-05-03 15:23:08.898035,5,Campanha B,0.9482030850995399,1.7149865973988605,0.08163144414521468,0.3572642818976578,429,0.4824837255581633,21,Erro,17.302007223670984,16,121,6
2025-04-29 15:23:08.898035,1,Campanha D,0.8398536731368614,0.3282168296925172,0.20099953174880636,0.6029154187019585,252,0.22424013711953902,39,Concluído,12.31888194401964,18,495,8
2025-05-23 15:23:08.898035,8,Campanha C,0.8382708279325933,0.25577687708609526,0.24640699598610927,0.9816842192001287,775,0.014200885065571642,50,Concluído,41.03243082277246,16,346,1
2025-05-20 15:23:08.898035,8,Campanha B,0.8503812347012507,1.770341843328666,0.12783935960861947,0.7366499458640233,183,0.1302643888013835,39,Em Progresso,8.2100643876238,3,45,7
2025-05-03 15:23:08.898035,18,Campanha C,0.9558914916816924,1.1244752667909201,0.0008659180960566504,0.5384547738286988,197,0.39257218173115144,31,Erro,5.501317577646042,11,184,4
2025-04-30 15:23:08.898035,4,Campanha D,0.972073081256418,0.6362615601100373,0.03786786171369547,0.8886604503701737,369,0.44237197820691726,60,Erro,3.6992278665494713,14,444,5
2025-05-05 15:23:08.898035,21,Campanha D,0.8956916561619238,1.1097258374960055,0.18810814424139174,0.5051121941346599,477,0.0537764931057656,99,Concluído,42.43499606613713,7,296,8
2025-05-05 15:23:08.898035,8,Campanha D,0.9504487597100435,1.010400352245455,0.22474038413201716,0.4437525416346828,278,0.07324401485552871,35,Erro,15.04465993333539,13,64,9
2025-05-21 15:23:08.898035,6,Campanha D,0.8953606100441893,1.513366546118509,0.0833650591861867,0.23715531190682212,695,0.04448416885251282,53,Concluído,17.323848140001516,15,259,7
2025-04-27 15:23:08.898035,1,Campanha C,0.7090526297144607,0.7621165123952154,0.18933226549343166,0.10907918687286022,366,0.3040662200238996,13,Erro,9.839146567624466,4,137,9
2025-05-06 15:23:08.898035,3,Campanha B,0.7412711968956633,1.2369549572312142,0.12659604358509008,0.3163332352060897,983,0.1551406216299554,66,Concluído,58.60824651075358,4,223,7
2025-05-16 15:23:08.898035,4,Campanha B,0.9090045455015238,1.6843879632077023,0.15404138536124218,0.15407745732095787,171,0.23852144888986487,24,Erro,8.811198880718067,13,199,6
2025-05-14 15:23:08.898035,23,Campanha A,0.9920617062360875,0.5331484708687853,0.20245967006027005,0.4894990077099426,966,0.3383685650819534,25,Concluído,27.41379310720604,8,167,7
2025-05-03 15:23:08.898035,20,Campanha A,0.8948740454602203,0.6468270666670979,0.2089023170961844,0.4607442119539831,446,0.10890462651813088,59,Em Progresso,24.409768348795637,16,391,7
2025-04-29 15:23:08.898035,13,Campanha A,0.9878364530955008,1.7586621651449483,0.06068988529119629,0.9911013330949359,298,0.12710079909440525,49,Erro,7.916018857963653,11,32,9
2025-05-11 15:23:08.898035,21,Campanha B,0.8444962231035906,1.5017249489695754,0.11301311449493602,0.9278074968318432,285,0.417716501306414,15,Abandonado,6.519424946168842,10,128,5
2025-05-05 15:23:08.898035,22,Campanha A,0.8467882911582634,1.4435956438059947,0.20205239462335767,0.8990722076584248,632,0.11285352970263393,71,Erro,44.26319717619655,18,385,7
2025-05-19 15:23:08.898035,1,Campanha C,0.7236838445934131,1.758141677137281,0.11004122561656128,0.41225442744900986,916,0.29734521145097653,81,Em Progresso,10.745916697856527,16,329,8
2025-05-11 15:23:08.898035,11,Campanha D,0.7661780405450765,0.8028393567477892,0.052405522212999496,0.939343653736572,824,0.05602933582083085,8,Erro,49.70341396871992,13,416,8
2025-05-21 15:23:08.898035,18,Campanha A,0.9108152030747781,0.407130304757365,0.020761223489947068,0.24039365604072632,396,0.12347548240260545,82,Concluído,9.96183743691588,17,297,0
2025-05-24 15:23:08.898035,23,Campanha B,0.7754989189541794,0.7498887241649325,0.25631178382147696,0.6285121347196683,741,0.20810704785279646,24,Abandonado,47.794782719010115,7,263,3
2025-05-07 15:23:08.898035,21,Campanha C,0.8286645659641405,0.62285339083455,0.12746084731097213,0.7462755282859025,754,0.26094675185737337,48,Em Progresso,16.380424588528307,18,316,8
2025-05-01 15:23:08.898035,3,Campanha C,0.7478765509815726,1.9185144742312823,0.23879452600819528,0.17278165709821203,456,0.4503156030380604,74,Concluído,42.80468049044192,15,122,5
2025-04-28 15:23:08.898035,6,Campanha C,0.777003635970359,0.43293195486610236,0.15357850109407692,0.28026372058360616,985,0.22182578176760162,80,Concluído,51.56256549337622,19,433,9
2025-05-19 15:23:08.898035,15,Campanha C,0.9123125115058455,1.9407541685975735,0.11860565180860368,0.5203178219910565,720,0.4691012014699037,98,Abandonado,26.61357166018371,12,199,3
2025-05-11 15:23:08.898035,9,Campanha C,0.7410226719529335,1.0505795050376077,0.1863339925976254,0.2391240773228412,574,0.11278737530510302,88,Abandonado,44.577921507056246,13,334,1
2025-05-12 15:23:08.898035,3,Campanha D,0.8230687537359641,0.13156624618984397,0.2311574213840168,0.9389138715759959,457,0.3193991320287114,48,Em Progresso,56.80313551405028,5,315,9
2025-05-12 15:23:08.898035,13,Campanha B,0.8790286883764896,0.5539892313833347,0.007892557385211297,0.8828380771383301,845,0.17295502098348145,76,Em Progresso,27.889636268003223,6,78,4
2025-05-09 15:23:08.898035,8,Campanha C,0.8194155223993133,1.4791089066713832,0.056014324025935466,0.5138585663467209,584,0.014313784036834667,37,Abandonado,11.136094703795669,11,12,8
2025-05-09 15:23:08.898035,5,Campanha A,0.9571047048426249,1.1556467736410692,0.1292264513730261,0.15703506256924285,908,0.38338625059271536,32,Concluído,15.968679531097115,15,265,6
